x y z qx qy qz qw yaw_deg direction
17.849843 45.852894 0.000000 0.000000 0.000000 0.905522 -0.424300 -129.79 forward
17.922811 46.032919 0.000000 0.000000 0.000000 0.905466 -0.424420 -129.77 forward
17.968078 46.163191 0.000000 0.000000 0.000000 0.905406 -0.424546 -129.76 forward
18.040904 46.342229 0.000000 0.000000 0.000000 0.905435 -0.424485 -129.76 forward
18.113525 46.521433 0.000000 0.000000 0.000000 0.905398 -0.424564 -129.75 forward
18.186486 46.700815 0.000000 0.000000 0.000000 0.905419 -0.424519 -129.76 forward
18.259481 46.880232 0.000000 0.000000 0.000000 0.905440 -0.424475 -129.77 forward
18.332227 47.059721 0.000000 0.000000 0.000000 0.905406 -0.424546 -129.76 forward
18.392191 47.224402 0.000000 0.000000 0.000000 0.905344 -0.424680 -129.74 forward
18.464991 47.403823 0.000000 0.000000 0.000000 0.905359 -0.424647 -129.74 forward
18.537670 47.583206 0.000000 0.000000 0.000000 0.905347 -0.424672 -129.74 forward
18.610605 47.762953 0.000000 0.000000 0.000000 0.905359 -0.424647 -129.74 forward
18.683453 47.942457 0.000000 0.000000 0.000000 0.905371 -0.424622 -129.75 forward
18.756255 48.122083 0.000000 0.000000 0.000000 0.905363 -0.424638 -129.74 forward
18.793342 48.264050 0.000000 0.000000 0.000000 0.905145 -0.425103 -129.69 forward
18.865454 48.443166 0.000000 0.000000 0.000000 0.905155 -0.425082 -129.69 forward
18.937783 48.622441 0.000000 0.000000 0.000000 0.905178 -0.425032 -129.69 forward
19.009980 48.801710 0.000000 0.000000 0.000000 0.905186 -0.425016 -129.70 forward
19.082228 48.981094 0.000000 0.000000 0.000000 0.905193 -0.425000 -129.70 forward
19.154499 49.160188 0.000000 0.000000 0.000000 0.905212 -0.424961 -129.70 forward
19.219524 49.285916 0.000000 0.000000 0.000000 0.905377 -0.424608 -129.75 forward
19.291863 49.464465 0.000000 0.000000 0.000000 0.905383 -0.424596 -129.75 forward
19.364094 49.642979 0.000000 0.000000 0.000000 0.905368 -0.424627 -129.75 forward
19.436407 49.821488 0.000000 0.000000 0.000000 0.905372 -0.424619 -129.75 forward
19.508791 50.000164 0.000000 0.000000 0.000000 0.905376 -0.424611 -129.75 forward
19.581024 50.178812 0.000000 0.000000 0.000000 0.905354 -0.424658 -129.74 forward
19.655895 50.341294 0.000000 0.000000 0.000000 0.905455 -0.424441 -129.77 forward
19.728468 50.519847 0.000000 0.000000 0.000000 0.905457 -0.424439 -129.77 forward
19.800925 50.698469 0.000000 0.000000 0.000000 0.905442 -0.424470 -129.77 forward
19.873523 50.877102 0.000000 0.000000 0.000000 0.905445 -0.424463 -129.77 forward
19.946160 51.055825 0.000000 0.000000 0.000000 0.905448 -0.424457 -129.77 forward
20.018706 51.234610 0.000000 0.000000 0.000000 0.905445 -0.424463 -129.77 forward
20.066769 51.375969 0.000000 0.000000 0.000000 0.905346 -0.424675 -129.74 forward
20.138934 51.554169 0.000000 0.000000 0.000000 0.905352 -0.424663 -129.74 forward
20.215425 51.730595 0.000000 0.000000 0.000000 0.906743 -0.421684 -130.12 forward
20.288864 51.908404 0.000000 0.000000 0.000000 0.906976 -0.421182 -130.18 forward
20.362529 52.086206 0.000000 0.000000 0.000000 0.907209 -0.420679 -130.25 forward
20.445957 52.259871 0.000000 0.000000 0.000000 0.910196 -0.414179 -131.06 forward
20.507585 52.434806 0.000000 0.000000 0.000000 0.910723 -0.413018 -131.21 forward
20.584423 52.611463 0.000000 0.000000 0.000000 0.911404 -0.411513 -131.40 forward
20.673011 52.782812 0.000000 0.000000 0.000000 0.915159 -0.403093 -132.46 forward
20.753772 52.957861 0.000000 0.000000 0.000000 0.916255 -0.400596 -132.77 forward
20.835436 53.132361 0.000000 0.000000 0.000000 0.917342 -0.398099 -133.08 forward
20.916030 53.307357 0.000000 0.000000 0.000000 0.917592 -0.397523 -133.15 forward
20.990946 53.462701 0.000000 0.000000 0.000000 0.918496 -0.395430 -133.41 forward
21.074402 53.636137 0.000000 0.000000 0.000000 0.919393 -0.393339 -133.68 forward
21.156858 53.809837 0.000000 0.000000 0.000000 0.919729 -0.392554 -133.77 forward
21.241454 53.982933 0.000000 0.000000 0.000000 0.920525 -0.390684 -134.01 forward
21.326744 54.155672 0.000000 0.000000 0.000000 0.921317 -0.388812 -134.24 forward
21.421977 54.323401 0.000000 0.000000 0.000000 0.924464 -0.381269 -135.18 forward
21.498777 54.467517 0.000000 0.000000 0.000000 0.925603 -0.378497 -135.52 forward
21.588477 54.637523 0.000000 0.000000 0.000000 0.926729 -0.375731 -135.86 forward
21.685369 54.803787 0.000000 0.000000 0.000000 0.929254 -0.369441 -136.64 forward
21.778458 54.972210 0.000000 0.000000 0.000000 0.930517 -0.366249 -137.03 forward
21.872590 55.139794 0.000000 0.000000 0.000000 0.931767 -0.363058 -137.42 forward
21.973035 55.303995 0.000000 0.000000 0.000000 0.934032 -0.357189 -138.14 forward
22.083344 55.445743 0.000000 0.000000 0.000000 0.935601 -0.353060 -138.65 forward
22.182547 55.610478 0.000000 0.000000 0.000000 0.936928 -0.349522 -139.08 forward
22.296718 55.766304 0.000000 0.000000 0.000000 0.941678 -0.336514 -140.67 forward
22.401707 55.927339 0.000000 0.000000 0.000000 0.943431 -0.331568 -141.27 forward
22.508462 56.087383 0.000000 0.000000 0.000000 0.945159 -0.326611 -141.87 forward
22.640900 56.231092 0.000000 0.000000 0.000000 0.951732 -0.306929 -144.25 forward
22.767700 56.331601 0.000000 0.000000 0.000000 0.954300 -0.298850 -145.22 forward
22.885531 56.483053 0.000000 0.000000 0.000000 0.956494 -0.291752 -146.07 forward
23.016388 56.624932 0.000000 0.000000 0.000000 0.960531 -0.278174 -147.70 forward
23.140475 56.771058 0.000000 0.000000 0.000000 0.962751 -0.270389 -148.63 forward
23.266960 56.915202 0.000000 0.000000 0.000000 0.964909 -0.262585 -149.55 forward
23.391503 57.061613 0.000000 0.000000 0.000000 0.965470 -0.260515 -149.80 forward
23.548011 57.147960 0.000000 0.000000 0.000000 0.967615 -0.252432 -150.76 forward
23.679828 57.286407 0.000000 0.000000 0.000000 0.969308 -0.245850 -151.54 forward
23.811676 57.424984 0.000000 0.000000 0.000000 0.970318 -0.241831 -152.01 forward
23.946508 57.560639 0.000000 0.000000 0.000000 0.971810 -0.235764 -152.73 forward
24.083074 57.694632 0.000000 0.000000 0.000000 0.973265 -0.229686 -153.44 forward
24.217830 57.830790 0.000000 0.000000 0.000000 0.973780 -0.227494 -153.70 forward
24.375416 57.923549 0.000000 0.000000 0.000000 0.975268 -0.221026 -154.46 forward
24.516111 58.052711 0.000000 0.000000 0.000000 0.976468 -0.215664 -155.09 forward
24.648631 58.190695 0.000000 0.000000 0.000000 0.975616 -0.219482 -154.64 forward
24.789795 58.319579 0.000000 0.000000 0.000000 0.976499 -0.215522 -155.11 forward
24.931984 58.447280 0.000000 0.000000 0.000000 0.977365 -0.211560 -155.57 forward
25.072223 58.576521 0.000000 0.000000 0.000000 0.977880 -0.209167 -155.85 forward
25.218160 58.687523 0.000000 0.000000 0.000000 0.978770 -0.204964 -156.35 forward
25.363168 58.811859 0.000000 0.000000 0.000000 0.979572 -0.201092 -156.80 forward
25.514403 58.927791 0.000000 0.000000 0.000000 0.981643 -0.190727 -158.01 forward
25.663270 59.047883 0.000000 0.000000 0.000000 0.982607 -0.185695 -158.60 forward
25.813312 59.166384 0.000000 0.000000 0.000000 0.983545 -0.180661 -159.18 forward
25.973845 59.271006 0.000000 0.000000 0.000000 0.985975 -0.166894 -160.79 forward
26.109862 59.357781 0.000000 0.000000 0.000000 0.987062 -0.160339 -161.55 forward
26.265426 59.467877 0.000000 0.000000 0.000000 0.988075 -0.153972 -162.29 forward
26.422757 59.575625 0.000000 0.000000 0.000000 0.988977 -0.148072 -162.97 forward
26.581008 59.681857 0.000000 0.000000 0.000000 0.989882 -0.141890 -163.69 forward
26.740605 59.786104 0.000000 0.000000 0.000000 0.990750 -0.135702 -164.40 forward
26.905286 59.882686 0.000000 0.000000 0.000000 0.992009 -0.126164 -165.50 forward
27.059039 59.968805 0.000000 0.000000 0.000000 0.992845 -0.119409 -166.28 forward
27.222969 60.065456 0.000000 0.000000 0.000000 0.993619 -0.112790 -167.05 forward
27.396160 60.146976 0.000000 0.000000 0.000000 0.995308 -0.096759 -168.89 forward
27.564504 60.236034 0.000000 0.000000 0.000000 0.996052 -0.088768 -169.81 forward
27.734281 60.322370 0.000000 0.000000 0.000000 0.996733 -0.080770 -170.73 forward
27.911403 60.395189 0.000000 0.000000 0.000000 0.997753 -0.067006 -172.32 forward
28.072421 60.451854 0.000000 0.000000 0.000000 0.998317 -0.057996 -173.35 forward
28.246835 60.527206 0.000000 0.000000 0.000000 0.998782 -0.049342 -174.34 forward
28.424729 60.595316 0.000000 0.000000 0.000000 0.999254 -0.038612 -175.57 forward
28.602089 60.663916 0.000000 0.000000 0.000000 0.999556 -0.029796 -176.59 forward
28.780668 60.729370 0.000000 0.000000 0.000000 0.999780 -0.020976 -177.60 forward
28.966254 60.777610 0.000000 0.000000 0.000000 0.999988 -0.004931 -179.43 forward
29.154297 60.841413 0.000000 0.000000 0.000000 0.999989 0.004598 179.47 forward
29.337187 60.894492 0.000000 0.000000 0.000000 0.999899 0.014234 178.37 forward
29.526085 60.927063 0.000000 0.000000 0.000000 0.999396 0.034742 176.02 forward
29.711896 60.968918 0.000000 0.000000 0.000000 0.998945 0.045919 174.74 forward
29.898671 61.006602 0.000000 0.000000 0.000000 0.998369 0.057094 173.45 forward
30.090156 61.025427 0.000000 0.000000 0.000000 0.997148 0.075468 171.34 forward
30.263529 61.021995 0.000000 0.000000 0.000000 0.996110 0.088122 169.89 forward
30.452377 61.043356 0.000000 0.000000 0.000000 0.994979 0.100089 168.51 forward
30.642640 61.061566 0.000000 0.000000 0.000000 0.994085 0.108604 167.53 forward
30.832263 61.075353 0.000000 0.000000 0.000000 0.992827 0.119557 166.27 forward
31.022148 61.084937 0.000000 0.000000 0.000000 0.991449 0.130495 165.00 forward
31.211754 61.110140 0.000000 0.000000 0.000000 0.991746 0.128221 165.27 forward
31.399613 61.097416 0.000000 0.000000 0.000000 0.990514 0.137412 164.20 forward
31.589463 61.100124 0.000000 0.000000 0.000000 0.989279 0.146041 163.20 forward
31.779157 61.119742 0.000000 0.000000 0.000000 0.989927 0.141580 163.72 forward
31.968944 61.120960 0.000000 0.000000 0.000000 0.988953 0.148230 162.95 forward
32.159128 61.119605 0.000000 0.000000 0.000000 0.987932 0.154886 162.18 forward
32.348489 61.123552 0.000000 0.000000 0.000000 0.987430 0.158057 161.81 forward
32.551070 61.077147 0.000000 0.000000 0.000000 0.986191 0.165610 160.93 forward
32.740861 61.068242 0.000000 0.000000 0.000000 0.985110 0.171925 160.20 forward
32.929477 61.052302 0.000000 0.000000 0.000000 0.983287 0.182061 159.02 forward
33.118951 61.036875 0.000000 0.000000 0.000000 0.981953 0.189127 158.20 forward
33.308114 61.018705 0.000000 0.000000 0.000000 0.980568 0.196179 157.37 forward
33.497528 61.004366 0.000000 0.000000 0.000000 0.979877 0.199601 156.97 forward
33.673607 60.955506 0.000000 0.000000 0.000000 0.978360 0.206910 156.12 forward
33.861628 60.930084 0.000000 0.000000 0.000000 0.976957 0.213436 155.35 forward
34.049846 60.908772 0.000000 0.000000 0.000000 0.976292 0.216458 155.00 forward
34.237246 60.879604 0.000000 0.000000 0.000000 0.974911 0.222597 154.28 forward
34.424394 60.848029 0.000000 0.000000 0.000000 0.973489 0.228732 153.56 forward
34.610132 60.811833 0.000000 0.000000 0.000000 0.971524 0.236939 152.59 forward
34.803587 60.788003 0.000000 0.000000 0.000000 0.969999 0.243110 151.86 forward
34.989537 60.748537 0.000000 0.000000 0.000000 0.968330 0.249674 151.08 forward
35.177256 60.718570 0.000000 0.000000 0.000000 0.968635 0.248490 151.22 forward
35.362738 60.677072 0.000000 0.000000 0.000000 0.967232 0.253894 150.58 forward
35.547642 60.633501 0.000000 0.000000 0.000000 0.965800 0.259287 149.94 forward
35.735550 60.603898 0.000000 0.000000 0.000000 0.966593 0.256316 150.30 forward
35.913782 60.558175 0.000000 0.000000 0.000000 0.965424 0.260685 149.78 forward
36.098061 60.511962 0.000000 0.000000 0.000000 0.964252 0.264987 149.27 forward
36.281715 60.466180 0.000000 0.000000 0.000000 0.963030 0.269395 148.74 forward
36.465015 60.416491 0.000000 0.000000 0.000000 0.961739 0.273966 148.20 forward
36.647828 60.365037 0.000000 0.000000 0.000000 0.960428 0.278529 147.66 forward
36.826066 60.300647 0.000000 0.000000 0.000000 0.956730 0.290976 146.17 forward
36.995217 60.255157 0.000000 0.000000 0.000000 0.954988 0.296645 145.49 forward
37.175307 60.195065 0.000000 0.000000 0.000000 0.953121 0.302588 144.77 forward
37.347678 60.113907 0.000000 0.000000 0.000000 0.946975 0.321306 142.52 forward
37.524186 60.044392 0.000000 0.000000 0.000000 0.944262 0.329194 141.56 forward
37.699515 59.971908 0.000000 0.000000 0.000000 0.941483 0.337059 140.60 forward
37.869275 59.885205 0.000000 0.000000 0.000000 0.936497 0.350676 138.94 forward
38.040788 59.809870 0.000000 0.000000 0.000000 0.933307 0.359078 137.91 forward
38.211178 59.726344 0.000000 0.000000 0.000000 0.929991 0.367582 136.87 forward
38.383935 59.646672 0.000000 0.000000 0.000000 0.929080 0.369879 136.58 forward
38.552416 59.559320 0.000000 0.000000 0.000000 0.926136 0.377190 135.68 forward
38.719466 59.469309 0.000000 0.000000 0.000000 0.923135 0.384476 134.78 forward
38.893181 59.391119 0.000000 0.000000 0.000000 0.924091 0.382172 135.06 forward
38.999718 59.362699 0.000000 0.000000 0.000000 0.922093 0.386969 134.47 forward
39.163980 59.270865 0.000000 0.000000 0.000000 0.919668 0.392697 133.76 forward
39.333857 59.188733 0.000000 0.000000 0.000000 0.920675 0.390330 134.05 forward
39.497626 59.095647 0.000000 0.000000 0.000000 0.918736 0.394871 133.48 forward
39.660375 59.000981 0.000000 0.000000 0.000000 0.916776 0.399401 132.92 forward
39.828646 58.916035 0.000000 0.000000 0.000000 0.917564 0.397588 133.14 forward
39.855715 58.928057 0.000000 0.000000 0.000000 0.916369 0.400335 132.80 forward
40.015115 58.834276 0.000000 0.000000 0.000000 0.914742 0.404039 132.34 forward
40.178183 58.747209 0.000000 0.000000 0.000000 0.915222 0.402950 132.47 forward
40.336953 58.652531 0.000000 0.000000 0.000000 0.913836 0.406083 132.08 forward
40.495017 58.556790 0.000000 0.000000 0.000000 0.912440 0.409210 131.69 forward
40.658079 58.469599 0.000000 0.000000 0.000000 0.913341 0.407196 131.94 forward
40.552773 58.556545 0.000000 0.000000 0.000000 0.912617 0.408815 131.74 forward
40.705605 58.464721 0.000000 0.000000 0.000000 0.911481 0.411343 131.42 forward
40.863156 58.381046 0.000000 0.000000 0.000000 0.912867 0.408256 131.81 forward
41.015790 58.289588 0.000000 0.000000 0.000000 0.912039 0.410103 131.58 forward
41.168154 58.197456 0.000000 0.000000 0.000000 0.911206 0.411951 131.35 forward
41.325186 58.113708 0.000000 0.000000 0.000000 0.912473 0.409136 131.70 forward
41.047688 58.240759 0.000000 0.000000 0.000000 0.911623 0.411028 131.46 forward
41.191579 58.154551 0.000000 0.000000 0.000000 0.911014 0.412376 131.29 forward
41.338908 58.074876 0.000000 0.000000 0.000000 0.912174 0.409803 131.62 forward
41.482529 57.989310 0.000000 0.000000 0.000000 0.911734 0.410782 131.49 forward
41.625933 57.903469 0.000000 0.000000 0.000000 0.911292 0.411761 131.37 forward
41.772793 57.824076 0.000000 0.000000 0.000000 0.912319 0.409480 131.66 forward
41.372474 58.031588 0.000000 0.000000 0.000000 0.911834 0.410559 131.52 forward
41.505209 57.953522 0.000000 0.000000 0.000000 0.911513 0.411272 131.43 forward
41.639944 57.880551 0.000000 0.000000 0.000000 0.912424 0.409246 131.69 forward
41.772212 57.803240 0.000000 0.000000 0.000000 0.912193 0.409761 131.62 forward
